well,cycle,ROX,SYBR,row,column,sample_id,replicate,sample_dilution,dilution_factor,sample_class,channel,template_vol,final_vol
80,72,236370.9375,928621.375,G,8,S1,2,NA,10,standard,NA,5,20
80,73,236635.125,921434.5625,G,8,S1,2,NA,10,standard,NA,5,20
80,74,236982.1406,914209.5,G,8,S1,2,NA,10,standard,NA,5,20
80,75,237183.0469,906948.5625,G,8,S1,2,NA,10,standard,NA,5,20
80,76,237284.8438,899588.875,G,8,S1,2,NA,10,standard,NA,5,20
80,77,237417.8594,892040.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,78,237703.7188,884664.5625,G,8,S1,2,NA,10,standard,NA,5,20
80,79,237866.75,877248.5,G,8,S1,2,NA,10,standard,NA,5,20
80,80,237953.7188,870523.1875,G,8,S1,2,NA,10,standard,NA,5,20
80,81,238134.4844,863434.75,G,8,S1,2,NA,10,standard,NA,5,20
80,82,238537.7656,855891.75,G,8,S1,2,NA,10,standard,NA,5,20
80,83,238927.6562,848225.25,G,8,S1,2,NA,10,standard,NA,5,20
80,84,239083.2188,840992.875,G,8,S1,2,NA,10,standard,NA,5,20
80,85,239142.9844,833751.1875,G,8,S1,2,NA,10,standard,NA,5,20
80,86,239319.3594,826148,G,8,S1,2,NA,10,standard,NA,5,20
80,87,239532.6094,818880.25,G,8,S1,2,NA,10,standard,NA,5,20
80,88,239626.7812,811416.5,G,8,S1,2,NA,10,standard,NA,5,20
80,89,239684.5781,803618.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,90,239559.5,795918.125,G,8,S1,2,NA,10,standard,NA,5,20
80,91,239692.75,788599.125,G,8,S1,2,NA,10,standard,NA,5,20
80,92,239837.2969,781556.8125,G,8,S1,2,NA,10,standard,NA,5,20
80,93,240096.9219,774570.375,G,8,S1,2,NA,10,standard,NA,5,20
80,94,240139.1875,767473.1875,G,8,S1,2,NA,10,standard,NA,5,20
80,95,240180.0469,760118.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,96,240191.8906,752939.125,G,8,S1,2,NA,10,standard,NA,5,20
80,97,240311.5938,745867.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,98,240475.75,738929.5625,G,8,S1,2,NA,10,standard,NA,5,20
80,99,240501.4531,732122.8125,G,8,S1,2,NA,10,standard,NA,5,20
80,100,240446.1562,725216.375,G,8,S1,2,NA,10,standard,NA,5,20
80,101,240559.3281,717905.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,102,240818.1875,710517.75,G,8,S1,2,NA,10,standard,NA,5,20
80,103,240979.2031,703077.625,G,8,S1,2,NA,10,standard,NA,5,20
80,104,240927.1875,695845.5,G,8,S1,2,NA,10,standard,NA,5,20
80,105,241032.6719,688312.5,G,8,S1,2,NA,10,standard,NA,5,20
80,106,241258.2969,680392.25,G,8,S1,2,NA,10,standard,NA,5,20
80,107,241444.1406,672180.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,108,241613.7812,663376.25,G,8,S1,2,NA,10,standard,NA,5,20
80,109,241946.3438,652553.5,G,8,S1,2,NA,10,standard,NA,5,20
80,110,242541.3906,638465,G,8,S1,2,NA,10,standard,NA,5,20
80,111,243497.9688,618731.625,G,8,S1,2,NA,10,standard,NA,5,20
80,112,244889.8438,590048.875,G,8,S1,2,NA,10,standard,NA,5,20
80,113,246634.4688,548245.9375,G,8,S1,2,NA,10,standard,NA,5,20
80,114,249060.2188,486662.0625,G,8,S1,2,NA,10,standard,NA,5,20
80,115,252153.6562,399032.875,G,8,S1,2,NA,10,standard,NA,5,20
80,116,254765.7656,290307.125,G,8,S1,2,NA,10,standard,NA,5,20
80,117,254176.875,185484.25,G,8,S1,2,NA,10,standard,NA,5,20
80,118,250359.75,113724.7734,G,8,S1,2,NA,10,standard,NA,5,20
80,119,246287.25,81721.3281,G,8,S1,2,NA,10,standard,NA,5,20
80,120,244457.25,73600.7734,G,8,S1,2,NA,10,standard,NA,5,20
80,121,244128.9688,71503.9844,G,8,S1,2,NA,10,standard,NA,5,20
80,122,243771.75,70626.0391,G,8,S1,2,NA,10,standard,NA,5,20
80,123,243515.2031,69767.4062,G,8,S1,2,NA,10,standard,NA,5,20
80,124,243339.9844,69067.8359,G,8,S1,2,NA,10,standard,NA,5,20
80,125,243297.5,68242.4297,G,8,S1,2,NA,10,standard,NA,5,20
80,126,243134.3125,67692.5703,G,8,S1,2,NA,10,standard,NA,5,20
80,127,243024.75,67066.2031,G,8,S1,2,NA,10,standard,NA,5,20
80,128,243017.7188,66198.6641,G,8,S1,2,NA,10,standard,NA,5,20
80,129,243059.4531,65132.2227,G,8,S1,2,NA,10,standard,NA,5,20
80,130,242940.8906,63931.9805,G,8,S1,2,NA,10,standard,NA,5,20
80,131,242675.2188,62907.3398,G,8,S1,2,NA,10,standard,NA,5,20
80,132,242482.2812,61813.4219,G,8,S1,2,NA,10,standard,NA,5,20
80,133,242344.4688,60452.582,G,8,S1,2,NA,10,standard,NA,5,20
80,134,242267.2656,58770.8906,G,8,S1,2,NA,10,standard,NA,5,20
80,135,242232.5469,56993.1289,G,8,S1,2,NA,10,standard,NA,5,20
80,136,242247.4219,55306.5273,G,8,S1,2,NA,10,standard,NA,5,20
80,137,242128.5625,53548.5781,G,8,S1,2,NA,10,standard,NA,5,20
80,138,241910.5,51986.9844,G,8,S1,2,NA,10,standard,NA,5,20
80,139,241671.9219,50760.0312,G,8,S1,2,NA,10,standard,NA,5,20
80,140,241641.1562,49849.8789,G,8,S1,2,NA,10,standard,NA,5,20
80,141,241657.6406,49120.668,G,8,S1,2,NA,10,standard,NA,5,20
80,142,241581.2656,48123.4609,G,8,S1,2,NA,10,standard,NA,5,20
80,143,241135.6875,48072.8203,G,8,S1,2,NA,10,standard,NA,5,20
80,144,240457.125,49514.332,G,8,S1,2,NA,10,standard,NA,5,20
81,1,239277.3906,148503.4688,G,9,S2,2,NA,100,standard,NA,5,20
81,2,235834.9844,143910.7031,G,9,S2,2,NA,100,standard,NA,5,20
81,3,234191.9844,141527.2812,G,9,S2,2,NA,100,standard,NA,5,20
81,4,234022.4688,141098.1562,G,9,S2,2,NA,100,standard,NA,5,20
81,5,234181.7188,141006.9844,G,9,S2,2,NA,100,standard,NA,5,20
81,6,234393.8594,141118.3906,G,9,S2,2,NA,100,standard,NA,5,20
81,7,234574.4219,141565,G,9,S2,2,NA,100,standard,NA,5,20
81,8,234661.9375,142655.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,9,234666.6562,144917.7188,G,9,S2,2,NA,100,standard,NA,5,20
81,10,234710.25,149686.5,G,9,S2,2,NA,100,standard,NA,5,20
81,11,234671.5938,159341.5781,G,9,S2,2,NA,100,standard,NA,5,20
81,12,234455.7188,177931.4531,G,9,S2,2,NA,100,standard,NA,5,20
81,13,233923.5156,212762.1719,G,9,S2,2,NA,100,standard,NA,5,20
81,14,232937.125,275424.8125,G,9,S2,2,NA,100,standard,NA,5,20
81,15,231049.8281,379987.5312,G,9,S2,2,NA,100,standard,NA,5,20
81,16,227855.7812,533294.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,17,224016.5781,722157.75,G,9,S2,2,NA,100,standard,NA,5,20
81,18,219751.8281,912398.5,G,9,S2,2,NA,100,standard,NA,5,20
81,19,215430.8594,1068658.25,G,9,S2,2,NA,100,standard,NA,5,20
81,20,211696.375,1175236.375,G,9,S2,2,NA,100,standard,NA,5,20
81,21,209243.8125,1238449.625,G,9,S2,2,NA,100,standard,NA,5,20
81,22,207795.2188,1273115.25,G,9,S2,2,NA,100,standard,NA,5,20
81,23,206760.8594,1291526.25,G,9,S2,2,NA,100,standard,NA,5,20
81,24,206061.9375,1301159.75,G,9,S2,2,NA,100,standard,NA,5,20
81,25,205648.6719,1306473.25,G,9,S2,2,NA,100,standard,NA,5,20
81,26,205516.5781,1308922.75,G,9,S2,2,NA,100,standard,NA,5,20
81,27,205644.0312,1309272.5,G,9,S2,2,NA,100,standard,NA,5,20
81,28,205726.0781,1308251.25,G,9,S2,2,NA,100,standard,NA,5,20
81,29,205774.4375,1307289.125,G,9,S2,2,NA,100,standard,NA,5,20
81,30,205693.6094,1305920.5,G,9,S2,2,NA,100,standard,NA,5,20
81,31,205774.0938,1304060.875,G,9,S2,2,NA,100,standard,NA,5,20
81,32,205911.25,1301236.875,G,9,S2,2,NA,100,standard,NA,5,20
81,33,206053.5469,1298315.5,G,9,S2,2,NA,100,standard,NA,5,20
81,34,205940.9375,1295537.75,G,9,S2,2,NA,100,standard,NA,5,20
81,35,205968.0156,1292701.5,G,9,S2,2,NA,100,standard,NA,5,20
81,36,206255.2031,1289304.625,G,9,S2,2,NA,100,standard,NA,5,20
81,37,206489.0156,1285890.375,G,9,S2,2,NA,100,standard,NA,5,20
81,38,206503.7656,1283577.875,G,9,S2,2,NA,100,standard,NA,5,20
81,39,206398.75,1281434.5,G,9,S2,2,NA,100,standard,NA,5,20
81,40,206394.5156,1278796.25,G,9,S2,2,NA,100,standard,NA,5,20
81,41,214422.6562,1195567.5,G,9,S2,2,NA,100,standard,NA,5,20
81,42,215349.0938,1156060.125,G,9,S2,2,NA,100,standard,NA,5,20
81,43,216052.0625,1123469.25,G,9,S2,2,NA,100,standard,NA,5,20
81,44,216400.3594,1099092.875,G,9,S2,2,NA,100,standard,NA,5,20
81,45,216842.0156,1080318.25,G,9,S2,2,NA,100,standard,NA,5,20
81,46,217250.1719,1065331.5,G,9,S2,2,NA,100,standard,NA,5,20
81,47,217738.5312,1053251.625,G,9,S2,2,NA,100,standard,NA,5,20
81,48,218112.0625,1042750.875,G,9,S2,2,NA,100,standard,NA,5,20
81,49,218501.3438,1033501.8125,G,9,S2,2,NA,100,standard,NA,5,20
81,50,218770.0938,1024871.5,G,9,S2,2,NA,100,standard,NA,5,20
81,51,219058.125,1016688.1875,G,9,S2,2,NA,100,standard,NA,5,20
81,52,219400.4062,1008303.6875,G,9,S2,2,NA,100,standard,NA,5,20
81,53,219679.4688,1000527.125,G,9,S2,2,NA,100,standard,NA,5,20
81,54,219974.3906,992786.4375,G,9,S2,2,NA,100,standard,NA,5,20
81,55,220311.9062,985254.375,G,9,S2,2,NA,100,standard,NA,5,20
81,56,220734.7812,977422.5,G,9,S2,2,NA,100,standard,NA,5,20
81,57,221059.5781,970034.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,58,221326.0312,962421.5625,G,9,S2,2,NA,100,standard,NA,5,20
81,59,221532.4688,955347.0625,G,9,S2,2,NA,100,standard,NA,5,20
81,60,221702.5625,948059.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,61,221961.1719,940830.8125,G,9,S2,2,NA,100,standard,NA,5,20
81,62,222269.8438,933293.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,63,222603.625,926256.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,64,222792.6562,919411.8125,G,9,S2,2,NA,100,standard,NA,5,20
81,65,223137.5469,912400.0625,G,9,S2,2,NA,100,standard,NA,5,20
81,66,223413.6562,905048.625,G,9,S2,2,NA,100,standard,NA,5,20
81,67,223715.2344,897682.5625,G,9,S2,2,NA,100,standard,NA,5,20
81,68,223768.5781,890621.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,69,224122.5625,883532.375,G,9,S2,2,NA,100,standard,NA,5,20
81,70,224358.9531,876512.25,G,9,S2,2,NA,100,standard,NA,5,20
81,71,224792.2188,869523.875,G,9,S2,2,NA,100,standard,NA,5,20
81,72,225010.4219,862632.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,73,225134.9062,856035.625,G,9,S2,2,NA,100,standard,NA,5,20
81,74,225214.4062,849439.25,G,9,S2,2,NA,100,standard,NA,5,20
81,75,225443.1406,842744.125,G,9,S2,2,NA,100,standard,NA,5,20
81,76,225782.1719,835674.0625,G,9,S2,2,NA,100,standard,NA,5,20
81,77,226089.6875,828483.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,78,226176.2969,821788.875,G,9,S2,2,NA,100,standard,NA,5,20
81,79,226322.5312,814937.375,G,9,S2,2,NA,100,standard,NA,5,20
81,80,226462.25,808055.375,G,9,S2,2,NA,100,standard,NA,5,20
81,81,226799.3438,800692.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,82,226959.0781,793702,G,9,S2,2,NA,100,standard,NA,5,20
81,83,227129.0938,786817.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,84,227309.1719,779977.5625,G,9,S2,2,NA,100,standard,NA,5,20
81,85,227312.3906,773259.4375,G,9,S2,2,NA,100,standard,NA,5,20
81,86,227395.8438,766701.4375,G,9,S2,2,NA,100,standard,NA,5,20
81,87,227602.7031,760158.75,G,9,S2,2,NA,100,standard,NA,5,20
81,88,227908.2812,753497.875,G,9,S2,2,NA,100,standard,NA,5,20
81,89,228222.6094,746626.625,G,9,S2,2,NA,100,standard,NA,5,20
81,90,228354.5312,740157.9375,G,9,S2,2,NA,100,standard,NA,5,20
81,91,228489.375,733467.25,G,9,S2,2,NA,100,standard,NA,5,20
81,92,228542.1406,726848.6875,G,9,S2,2,NA,100,standard,NA,5,20
81,93,228810.4375,720222.5,G,9,S2,2,NA,100,standard,NA,5,20
81,94,228933.3906,713724.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,95,228988.0312,707024.1875,G,9,S2,2,NA,100,standard,NA,5,20
81,96,229001.75,700167,G,9,S2,2,NA,100,standard,NA,5,20
81,97,229093.5938,693462.1875,G,9,S2,2,NA,100,standard,NA,5,20
81,98,229211.6875,686701.625,G,9,S2,2,NA,100,standard,NA,5,20
81,99,229364.0781,679924.75,G,9,S2,2,NA,100,standard,NA,5,20
81,100,229457.6562,672997.8125,G,9,S2,2,NA,100,standard,NA,5,20
81,101,229571.5781,666073.1875,G,9,S2,2,NA,100,standard,NA,5,20
81,102,229659.2969,659085.5625,G,9,S2,2,NA,100,standard,NA,5,20
81,103,229842.5469,652181.5625,G,9,S2,2,NA,100,standard,NA,5,20
81,104,230006.9844,645228,G,9,S2,2,NA,100,standard,NA,5,20
81,105,230178.8125,637940.5,G,9,S2,2,NA,100,standard,NA,5,20
81,106,230351.7969,630111.375,G,9,S2,2,NA,100,standard,NA,5,20
81,107,230546.7188,622046.875,G,9,S2,2,NA,100,standard,NA,5,20
81,108,230686.5469,612901.375,G,9,S2,2,NA,100,standard,NA,5,20
81,109,230930.4531,601602.75,G,9,S2,2,NA,100,standard,NA,5,20
81,110,231413.5469,586549.6875,G,9,S2,2,NA,100,standard,NA,5,20
81,111,232478.8125,564612.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,112,233943.9688,532130.5,G,9,S2,2,NA,100,standard,NA,5,20
81,113,235830.9375,486141.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,114,238377.3438,420328.625,G,9,S2,2,NA,100,standard,NA,5,20
81,115,241176.2344,330131.375,G,9,S2,2,NA,100,standard,NA,5,20
81,116,242833.2969,225530.9844,G,9,S2,2,NA,100,standard,NA,5,20
81,117,241082.0469,135140.1719,G,9,S2,2,NA,100,standard,NA,5,20
81,118,237287.2344,81263.7891,G,9,S2,2,NA,100,standard,NA,5,20
81,119,233919.2812,61329.0586,G,9,S2,2,NA,100,standard,NA,5,20
81,120,232650.9688,57212.9844,G,9,S2,2,NA,100,standard,NA,5,20
81,121,232261.5156,56070.9883,G,9,S2,2,NA,100,standard,NA,5,20
81,122,232126.6094,55412.0117,G,9,S2,2,NA,100,standard,NA,5,20
81,123,232130.625,54793.8438,G,9,S2,2,NA,100,standard,NA,5,20
81,124,232202.125,54184.9062,G,9,S2,2,NA,100,standard,NA,5,20
81,125,232105.2344,53566.2852,G,9,S2,2,NA,100,standard,NA,5,20
81,126,231994.6094,53148.8086,G,9,S2,2,NA,100,standard,NA,5,20
81,127,231899.5469,52686.1484,G,9,S2,2,NA,100,standard,NA,5,20
81,128,231747.8125,52175.7031,G,9,S2,2,NA,100,standard,NA,5,20
81,129,231567.4375,51398.1875,G,9,S2,2,NA,100,standard,NA,5,20
81,130,231410.0938,50679.8906,G,9,S2,2,NA,100,standard,NA,5,20
81,131,231306.0156,49835.6758,G,9,S2,2,NA,100,standard,NA,5,20
81,132,231251.1562,49040.5781,G,9,S2,2,NA,100,standard,NA,5,20
81,133,231241.8438,48030.8516,G,9,S2,2,NA,100,standard,NA,5,20
81,134,231242.3125,47004.0586,G,9,S2,2,NA,100,standard,NA,5,20
81,135,231111.8281,45876.0469,G,9,S2,2,NA,100,standard,NA,5,20
81,136,230975.5,44797.5273,G,9,S2,2,NA,100,standard,NA,5,20
81,137,230912.4375,43680.0312,G,9,S2,2,NA,100,standard,NA,5,20
81,138,230791.6719,42746.3125,G,9,S2,2,NA,100,standard,NA,5,20
81,139,230623.9531,41888.9102,G,9,S2,2,NA,100,standard,NA,5,20
81,140,230431.6562,41278.3086,G,9,S2,2,NA,100,standard,NA,5,20
81,141,230285.8594,40840.6211,G,9,S2,2,NA,100,standard,NA,5,20
81,142,230114.125,40289.4375,G,9,S2,2,NA,100,standard,NA,5,20
81,143,229742,40344.8008,G,9,S2,2,NA,100,standard,NA,5,20
81,144,229168.2656,41517.2383,G,9,S2,2,NA,100,standard,NA,5,20
82,1,206865.8125,127430.7188,G,10,S3,2,NA,1000,standard,NA,5,20
82,2,204887.7031,124061.7031,G,10,S3,2,NA,1000,standard,NA,5,20
82,3,203995.8438,122167.1797,G,10,S3,2,NA,1000,standard,NA,5,20
82,4,203978.9375,121477.7656,G,10,S3,2,NA,1000,standard,NA,5,20
82,5,203958.3125,121158.7812,G,10,S3,2,NA,1000,standard,NA,5,20
82,6,204105.6875,121070.1953,G,10,S3,2,NA,1000,standard,NA,5,20
82,7,204228.7188,121063.9609,G,10,S3,2,NA,1000,standard,NA,5,20
82,8,204319.7344,120982.6172,G,10,S3,2,NA,1000,standard,NA,5,20
82,9,204436.0469,120867,G,10,S3,2,NA,1000,standard,NA,5,20
82,10,204470.9688,121086.8203,G,10,S3,2,NA,1000,standard,NA,5,20
82,11,204543.7969,121670.5234,G,10,S3,2,NA,1000,standard,NA,5,20
82,12,204522.1875,123139.9141,G,10,S3,2,NA,1000,standard,NA,5,20
82,13,204537.1406,126145.4531,G,10,S3,2,NA,1000,standard,NA,5,20
82,14,204406.9062,132270.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,15,204254.9531,144046.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,16,203887.9531,166563.6406,G,10,S3,2,NA,1000,standard,NA,5,20
82,17,203247.6094,207898.3438,G,10,S3,2,NA,1000,standard,NA,5,20
82,18,201980.7656,279718.9062,G,10,S3,2,NA,1000,standard,NA,5,20
82,19,199768.8906,391927.6562,G,10,S3,2,NA,1000,standard,NA,5,20
82,20,196470.9844,541901.375,G,10,S3,2,NA,1000,standard,NA,5,20
82,21,192325.8438,707592.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,22,188444.375,856623.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,23,185394.7969,966086,G,10,S3,2,NA,1000,standard,NA,5,20
82,24,183221.9375,1033895,G,10,S3,2,NA,1000,standard,NA,5,20
82,25,181509.6094,1071758.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,26,180387.9375,1092293.5,G,10,S3,2,NA,1000,standard,NA,5,20
82,27,179871.4688,1103310.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,28,179587.2188,1109188.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,29,179429.8906,1112312.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,30,179317.3281,1112942.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,31,179296.0156,1112526.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,32,179220.6562,1111689.625,G,10,S3,2,NA,1000,standard,NA,5,20
82,33,179260.0312,1111027.375,G,10,S3,2,NA,1000,standard,NA,5,20
82,34,179376.1562,1108918.625,G,10,S3,2,NA,1000,standard,NA,5,20
82,35,179391.3594,1106479,G,10,S3,2,NA,1000,standard,NA,5,20
82,36,179336.5625,1103658.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,37,179402,1101089.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,38,179583.7188,1098642.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,39,179688.5938,1096521.625,G,10,S3,2,NA,1000,standard,NA,5,20
82,40,179764.2031,1094027.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,41,186481.2969,1021264.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,42,187442.375,986746.3125,G,10,S3,2,NA,1000,standard,NA,5,20
82,43,188004.9688,958576.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,44,188234.2031,937926.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,45,188515.0469,922116.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,46,188837.4062,909317,G,10,S3,2,NA,1000,standard,NA,5,20
82,47,189363.3438,898711.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,48,189875.1875,889545.625,G,10,S3,2,NA,1000,standard,NA,5,20
82,49,190109.625,881567.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,50,190225.125,874263.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,51,190404.6094,867392.625,G,10,S3,2,NA,1000,standard,NA,5,20
82,52,190728.5312,860253.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,53,190989.6406,853372.5,G,10,S3,2,NA,1000,standard,NA,5,20
82,54,191194.6406,846805.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,55,191440.0312,840288.9375,G,10,S3,2,NA,1000,standard,NA,5,20
82,56,191753.1406,833579.3125,G,10,S3,2,NA,1000,standard,NA,5,20
82,57,191956.7656,827446.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,58,192104.0312,821480.0625,G,10,S3,2,NA,1000,standard,NA,5,20
82,59,192364.6562,815159.9375,G,10,S3,2,NA,1000,standard,NA,5,20
82,60,192633.8281,808470.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,61,192843.2031,802324,G,10,S3,2,NA,1000,standard,NA,5,20
82,62,193046.6719,796413,G,10,S3,2,NA,1000,standard,NA,5,20
82,63,193232.7812,790327.3125,G,10,S3,2,NA,1000,standard,NA,5,20
82,64,193417.1875,784143.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,65,193617.0312,777965.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,66,193833.5938,771736.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,67,194002.0938,765743.3125,G,10,S3,2,NA,1000,standard,NA,5,20
82,68,194168.0156,759840.375,G,10,S3,2,NA,1000,standard,NA,5,20
82,69,194382.9531,753841.5,G,10,S3,2,NA,1000,standard,NA,5,20
82,70,194601.6406,747802.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,71,194853.1719,741995.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,72,194969.875,736259.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,73,195137.2812,730288.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,74,195354.7812,724435.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,75,195648.3438,718847.9375,G,10,S3,2,NA,1000,standard,NA,5,20
82,76,195801.4375,713083.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,77,195937.8125,707250.0625,G,10,S3,2,NA,1000,standard,NA,5,20
82,78,196161.7969,701129.375,G,10,S3,2,NA,1000,standard,NA,5,20
82,79,196408.9375,695365.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,80,196695.8281,689325.5625,G,10,S3,2,NA,1000,standard,NA,5,20
82,81,196962,683618.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,82,197112.5312,677680.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,83,197136.2969,671896.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,84,197220.0781,665856.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,85,197408.6719,660281.0625,G,10,S3,2,NA,1000,standard,NA,5,20
82,86,197602.5,654564.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,87,197796.1406,648828.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,88,197916.7969,643108.3125,G,10,S3,2,NA,1000,standard,NA,5,20
82,89,197993.4844,637580,G,10,S3,2,NA,1000,standard,NA,5,20
82,90,198127.8281,631677.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,91,198267.4531,625743.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,92,198329.8906,620268.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,93,198525.6562,614978,G,10,S3,2,NA,1000,standard,NA,5,20
82,94,198738.9531,609417.375,G,10,S3,2,NA,1000,standard,NA,5,20
82,95,198862.125,603496.8125,G,10,S3,2,NA,1000,standard,NA,5,20
82,96,198864.7656,597766.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,97,198897.3594,591992.625,G,10,S3,2,NA,1000,standard,NA,5,20
82,98,199088.7188,586366,G,10,S3,2,NA,1000,standard,NA,5,20
82,99,199311.8594,580434.5625,G,10,S3,2,NA,1000,standard,NA,5,20
82,100,199414.8438,574425.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,101,199347.7188,568598.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,102,199442.2812,562533.5625,G,10,S3,2,NA,1000,standard,NA,5,20
82,103,199590.8125,556555.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,104,199599.2188,550504.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,105,199684.5625,544136.4375,G,10,S3,2,NA,1000,standard,NA,5,20
82,106,199824.9688,537084.6875,G,10,S3,2,NA,1000,standard,NA,5,20
82,107,199922.8281,529673.75,G,10,S3,2,NA,1000,standard,NA,5,20
82,108,200042.6406,521154.9375,G,10,S3,2,NA,1000,standard,NA,5,20
82,109,200448.5156,509592.5625,G,10,S3,2,NA,1000,standard,NA,5,20
82,110,201149.2969,493858.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,111,202308.0938,470772.3438,G,10,S3,2,NA,1000,standard,NA,5,20
82,112,203870.7969,436644.4688,G,10,S3,2,NA,1000,standard,NA,5,20
82,113,205717.5,389425.875,G,10,S3,2,NA,1000,standard,NA,5,20
82,114,208181.1094,323988.125,G,10,S3,2,NA,1000,standard,NA,5,20
82,115,210145.5312,240092.3438,G,10,S3,2,NA,1000,standard,NA,5,20
82,116,210271.3281,152380.2188,G,10,S3,2,NA,1000,standard,NA,5,20
82,117,207555.2031,87815.6094,G,10,S3,2,NA,1000,standard,NA,5,20
82,118,204400.2188,56234.0156,G,10,S3,2,NA,1000,standard,NA,5,20
82,119,202208.75,47235.6367,G,10,S3,2,NA,1000,standard,NA,5,20
82,120,201684.7969,45450.6523,G,10,S3,2,NA,1000,standard,NA,5,20
82,121,201481.5781,44729.6055,G,10,S3,2,NA,1000,standard,NA,5,20
82,122,201415.8438,44177.1367,G,10,S3,2,NA,1000,standard,NA,5,20
82,123,201369.8281,43580.2578,G,10,S3,2,NA,1000,standard,NA,5,20
82,124,201391.6562,43147.3516,G,10,S3,2,NA,1000,standard,NA,5,20
82,125,201405.3438,42775.3242,G,10,S3,2,NA,1000,standard,NA,5,20
82,126,201257.5,42543.5898,G,10,S3,2,NA,1000,standard,NA,5,20
82,127,201115.6562,42172.3164,G,10,S3,2,NA,1000,standard,NA,5,20
82,128,200871.375,41897.8242,G,10,S3,2,NA,1000,standard,NA,5,20
82,129,200845.0312,41381.2734,G,10,S3,2,NA,1000,standard,NA,5,20
82,130,200752.4375,40820.5312,G,10,S3,2,NA,1000,standard,NA,5,20
82,131,200778.5781,40099.4219,G,10,S3,2,NA,1000,standard,NA,5,20
82,132,200700.5781,39565.3047,G,10,S3,2,NA,1000,standard,NA,5,20
